step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
205,CASH_OUT,368775.33,C283181011,18655.0,0.0,C965922232,3432266.65,3801041.99,0
21,CASH_OUT,103102.18,C1438387884,99891.0,0.0,C1058901958,58717.28,161819.45,0
39,CASH_OUT,37285.33,C1687106751,29991.0,0.0,C2063333886,3414017.09,3451302.42,0
302,CASH_IN,52014.82,C1732842255,24708782.86,24760797.68,C18726205,230972.63,178957.8,0
225,CASH_IN,312740.57,C269598143,110183.0,422923.57,C1288943877,4704218.01,4391477.44,0
186,PAYMENT,7822.29,C1016303866,28281.0,20458.71,M339274213,0.0,0.0,0
161,CASH_OUT,107826.43,C442726472,8.0,0.0,C373928166,5140321.29,5248147.72,0
522,CASH_IN,47086.5,C1475440058,5085.0,52171.5,C519280659,9889153.42,9842066.92,0
93,CASH_OUT,181068.09,C870254882,0.0,0.0,C1090678076,775314.97,956383.06,0
180,CASH_IN,185416.52,C111784618,79897.0,265313.52,C1115335181,1725039.38,1539622.86,0
370,CASH_OUT,94875.0,C749510177,0.0,0.0,C1734384303,652844.47,747719.47,0
212,PAYMENT,12087.94,C2034099832,101720.0,89632.06,M187168780,0.0,0.0,0
380,CASH_IN,241274.82,C728050622,528.0,241802.82,C638876231,1175614.6,934339.78,0
183,CASH_IN,168804.44,C802694409,68749.0,237553.44,C936746486,353949.06,185144.62,0
9,CASH_OUT,360324.74,C569287551,0.0,0.0,C1099915107,850272.44,2212014.36,0
188,CASH_OUT,121361.4,C218247972,0.0,0.0,C141212609,156946.38,278307.79,0
230,CASH_OUT,146684.19,C620422829,58407.0,0.0,C1070521645,0.0,146684.19,0
323,CASH_OUT,80228.58,C494880387,100985.0,20756.42,C95070730,0.0,80228.58,0
589,PAYMENT,29870.56,C756047583,156397.36,126526.8,M1976249222,0.0,0.0,0
163,PAYMENT,20086.81,C459265167,9877.64,0.0,M1877435097,0.0,0.0,0
202,PAYMENT,26391.8,C411346938,280555.88,254164.08,M304689896,0.0,0.0,0
253,PAYMENT,4481.39,C631301394,0.0,0.0,M367327249,0.0,0.0,0
12,CASH_IN,293628.36,C1369176076,0.0,293628.36,C124431540,7054.0,0.0,0
162,TRANSFER,113124.66,C916022653,28697.0,0.0,C1395110374,321176.43,434301.09,0
184,CASH_IN,143863.29,C1843610807,3726831.74,3870695.04,C1364211519,164449.9,20586.61,0
155,CASH_IN,75911.9,C1227685362,209725.94,285637.84,C1045267155,546806.53,470894.63,0
257,PAYMENT,27822.12,C1686195315,0.0,0.0,M385233013,0.0,0.0,0
213,PAYMENT,6343.46,C56865178,100320.0,93976.54,M1765318076,0.0,0.0,0
351,CASH_OUT,115510.98,C943989674,0.0,0.0,C1674715508,1357629.98,1473140.96,0
35,PAYMENT,7018.39,C2069553718,10445.0,3426.61,M2075029141,0.0,0.0,0
17,CASH_IN,746722.64,C1800966908,88616.0,835338.64,C1513713840,0.0,0.0,0
235,PAYMENT,3691.3,C1185071516,188091.0,184399.7,M641387001,0.0,0.0,0
14,PAYMENT,12512.56,C136154549,12331.0,0.0,M1207155485,0.0,0.0,0
306,CASH_IN,167112.01,C296433404,8551110.93,8718222.94,C442675358,2004630.27,1837518.26,0
351,PAYMENT,35380.61,C2063114545,0.0,0.0,M456910400,0.0,0.0,0
184,CASH_OUT,221059.94,C120014520,12349.0,0.0,C116576655,599996.8,821056.74,0
304,CASH_OUT,26311.15,C600959714,14117.0,0.0,C1202756180,0.0,26311.15,0
142,CASH_IN,107338.75,C2043842393,0.0,107338.75,C1798751919,193887.07,86548.32,0
225,PAYMENT,72628.67,C2087418963,38703.0,0.0,M1794839554,0.0,0.0,0
204,CASH_IN,93165.31,C1073880470,1732429.36,1825594.67,C891895121,255055.97,161890.66,0
322,CASH_OUT,129564.65,C1990865988,0.0,0.0,C953822758,134878.71,264443.37,0
211,DEBIT,5173.47,C752597634,270326.22,265152.75,C1694312499,1634805.86,1639979.32,0
158,CASH_OUT,66646.36,C701208003,38.0,0.0,C338068019,0.0,66646.36,0
20,CASH_IN,112525.77,C1202031335,3743.0,116268.77,C1048787487,3226395.31,3113869.54,0
401,CASH_IN,112762.43,C825523875,3104248.62,3217011.06,C1112234206,204145.1,91382.67,0
351,CASH_OUT,315065.84,C1559194090,0.0,0.0,C267854764,582752.22,897818.05,0
257,CASH_OUT,10965.72,C556560427,9072.0,0.0,C1792025550,16831.0,0.0,0
325,CASH_OUT,150398.45,C1206453729,0.0,0.0,C1923193424,239984.74,390383.18,0
401,PAYMENT,52729.61,C1556889813,10659.0,0.0,M1002037259,0.0,0.0,0
401,CASH_OUT,9828.22,C34169227,0.0,0.0,C811591086,1296934.33,1306762.55,0
41,PAYMENT,11376.17,C1567320824,211340.0,199963.83,M2094970123,0.0,0.0,0
383,PAYMENT,10859.69,C1541238184,53665.82,42806.12,M1134201802,0.0,0.0,0
256,PAYMENT,6092.19,C4085448,41773.0,35680.81,M1459400580,0.0,0.0,0
262,CASH_OUT,78377.79,C321958282,0.0,0.0,C1115136115,1875654.02,1954031.81,0
395,PAYMENT,9769.6,C1135526963,0.0,0.0,M1193166609,0.0,0.0,0
396,PAYMENT,7994.22,C2068252921,13846.0,5851.78,M451466145,0.0,0.0,0
184,CASH_OUT,204020.18,C1956429317,0.0,0.0,C708417406,337864.12,541884.3,0
16,CASH_OUT,218762.37,C1402225322,22604.0,0.0,C378463434,0.0,218762.37,0
687,CASH_OUT,268708.68,C1101089034,0.0,0.0,C2114190114,6095334.0,6364042.68,0
210,CASH_OUT,436784.3,C1189934125,945.0,0.0,C1215371320,86654.33,763525.64,0
399,CASH_OUT,3503.98,C1724543175,0.0,0.0,C1313702337,13752641.75,13756145.73,0
212,PAYMENT,6137.33,C1637974926,239.0,0.0,M140536281,0.0,0.0,0
225,TRANSFER,1872361.52,C1285373037,0.0,0.0,C2059863886,8955492.66,10827854.18,0
402,PAYMENT,10981.33,C1751535036,29174.0,18192.67,M1932253592,0.0,0.0,0
251,CASH_OUT,507890.57,C1409540228,716.0,0.0,C415302162,0.0,507890.57,0
204,CASH_IN,402525.86,C1922905992,2701565.2,3104091.06,C605546182,2255083.95,1852558.09,0
380,CASH_OUT,18124.24,C1884145379,311872.0,293747.76,C1598859621,0.0,18124.24,0
229,CASH_OUT,113310.25,C1457349433,30824.0,0.0,C836473381,0.0,113310.25,0
44,CASH_IN,7716.82,C1392392430,3228614.14,3236330.95,C793539125,163478.1,155761.29,0
43,CASH_OUT,66811.19,C1712670437,74712.0,7900.81,C928439299,1792247.11,1859058.3,0
48,CASH_OUT,86772.73,C15869173,8820.0,0.0,C849308053,0.0,86772.73,0
9,CASH_IN,274404.62,C418730079,13523846.14,13798250.76,C204086290,430341.68,197938.48,0
280,CASH_OUT,2842.84,C1992956466,55828.0,52985.16,C1096952798,0.0,2842.84,0
230,CASH_OUT,10293.56,C140301718,10507.0,213.44,C61063211,1566188.91,1208876.71,0
352,PAYMENT,1856.01,C272893221,294019.34,292163.33,M353698015,0.0,0.0,0
36,CASH_OUT,56434.79,C826717912,176584.0,120149.21,C375593033,0.0,56434.79,0
302,PAYMENT,12632.08,C1926666990,23878.28,11246.2,M1213548724,0.0,0.0,0
236,TRANSFER,86506.84,C1558282186,0.0,0.0,C1782704398,766513.92,853020.76,0
184,TRANSFER,373113.59,C707283171,0.0,0.0,C364719237,863544.57,1236658.16,0
394,PAYMENT,9013.69,C3554725,9963.0,949.31,M932262970,0.0,0.0,0
13,CASH_OUT,152341.82,C1666167758,228420.31,76078.49,C111455008,343196.11,495537.93,0
18,PAYMENT,5752.77,C976181325,0.0,0.0,M2003205211,0.0,0.0,0
38,CASH_OUT,336156.98,C998457067,10804.0,0.0,C1564413784,747452.34,1083609.32,0
370,CASH_OUT,24833.8,C1894203862,0.0,0.0,C716734803,306784.97,331618.76,0
253,CASH_OUT,123206.04,C1445199336,0.0,0.0,C215057057,1354297.12,1477503.16,0
333,CASH_OUT,78524.65,C1989525163,0.0,0.0,C130128112,242120.93,320645.58,0
286,CASH_OUT,38006.32,C929159704,0.0,0.0,C670129754,185307.64,223313.96,0
352,CASH_OUT,401576.77,C1581445860,49716.0,0.0,C1291419259,284704.82,686281.58,0
403,CASH_OUT,206256.74,C2109843631,0.0,0.0,C389365537,1112800.29,1319057.03,0
39,CASH_OUT,230086.79,C1650240088,0.0,0.0,C26136658,759184.57,989271.36,0
378,PAYMENT,4348.72,C1387433993,0.0,0.0,M1785098686,0.0,0.0,0
252,PAYMENT,4163.11,C951932124,0.0,0.0,M2081080263,0.0,0.0,0
309,CASH_IN,90228.33,C423405369,11355269.11,11445497.44,C1233864988,554231.07,464002.74,0
9,CASH_OUT,458556.66,C1772839097,141841.0,0.0,C775514090,0.0,21248.3,0
23,PAYMENT,13618.66,C1623119465,28540.0,14921.34,M1422133760,0.0,0.0,0
163,CASH_OUT,223299.51,C1142183529,21784.0,0.0,C2067142494,960639.44,1183938.95,0
16,CASH_OUT,114121.6,C2008509669,50737.0,0.0,C1377231932,359379.04,473500.64,0
162,TRANSFER,442339.15,C2120698747,10552.0,0.0,C324437700,1457205.94,1899545.09,0
403,CASH_OUT,44985.67,C468079827,0.0,0.0,C370884007,4215800.6,4260786.27,0
402,PAYMENT,13360.76,C1468467406,14521.0,1160.24,M590717211,0.0,0.0,0
138,CASH_IN,87261.93,C392284934,8019.0,95280.93,C1259026599,0.0,0.0,0
262,PAYMENT,7207.11,C769603097,52937.0,45729.89,M1505594914,0.0,0.0,0
180,PAYMENT,10656.33,C1688040729,0.0,0.0,M860057141,0.0,0.0,0
350,CASH_IN,271505.77,C1712293472,9047094.77,9318600.53,C41147216,381627.93,0.0,0
227,CASH_OUT,23448.47,C685201879,0.0,0.0,C1017139876,218777.52,242225.99,0
188,PAYMENT,355.0,C751140371,6644.0,6289.0,M835798362,0.0,0.0,0
45,PAYMENT,11880.61,C1403640172,0.0,0.0,M69589746,0.0,0.0,0
133,PAYMENT,10873.17,C717433890,0.0,0.0,M1764006297,0.0,0.0,0
396,CASH_OUT,155355.76,C1729406022,0.0,0.0,C753351460,1063206.98,1218562.74,0
404,TRANSFER,170514.75,C928511597,311306.6,140791.85,C1364719851,2956100.61,3126615.36,0
162,CASH_IN,360789.07,C1564936630,224476.18,585265.26,C574727175,476073.19,115284.12,0
11,PAYMENT,8109.25,C1048831093,0.0,0.0,M488730953,0.0,0.0,0
156,CASH_IN,386572.24,C791241977,3012.0,389584.24,C918585558,6423911.73,6037339.49,0
403,CASH_OUT,169406.1,C2062528552,21450.0,0.0,C174290388,671823.21,841229.31,0
42,CASH_IN,69610.64,C1543145283,11353.0,80963.64,C1201927162,0.0,0.0,0
206,CASH_OUT,209199.98,C455287079,139.0,0.0,C29927270,273420.3,482620.28,0
15,CASH_OUT,77705.51,C1076249706,0.0,0.0,C1535686985,567103.76,644809.27,0
229,CASH_OUT,170585.37,C1391630218,153.0,0.0,C1246648070,2553740.47,2724325.85,0
207,TRANSFER,80084.67,C466193648,0.0,0.0,C208552314,92391.06,172475.73,0
310,TRANSFER,303365.89,C428776803,816514.0,513148.11,C1967082505,0.0,303365.89,0
237,TRANSFER,281074.65,C406643791,19727.0,0.0,C213286010,0.0,281074.65,0
251,CASH_OUT,249182.17,C529247632,21751.0,0.0,C492886597,4399226.47,4648408.64,0
372,CASH_IN,275659.32,C333405825,5873.0,281532.32,C632909515,64813.74,0.0,0
403,CASH_OUT,2423.88,C1376743953,5675.0,3251.12,C1774566087,64127.34,66551.21,0
35,CASH_IN,464512.22,C675335842,37363.28,501875.5,C917661354,661666.25,197154.03,0
138,CASH_OUT,80758.43,C694298878,0.0,0.0,C184163103,542332.14,623090.57,0
234,CASH_OUT,66188.46,C643123142,0.0,0.0,C370700878,71355.51,137543.97,0
285,CASH_OUT,59421.71,C1934862293,345.0,0.0,C1705581248,0.0,59421.71,0
205,PAYMENT,1668.47,C683564589,0.0,0.0,M1174281960,0.0,0.0,0
303,CASH_OUT,262271.1,C101803240,8017.0,0.0,C2093094872,4578480.49,4840751.59,0
372,PAYMENT,11971.98,C2065821941,0.0,0.0,M1968836065,0.0,0.0,0
408,PAYMENT,16228.61,C1579965765,11186.0,0.0,M2111404239,0.0,0.0,0
306,PAYMENT,24711.27,C907072737,0.0,0.0,M1097900505,0.0,0.0,0
235,CASH_IN,74345.06,C14126198,2459386.85,2533731.91,C1695665529,82389.02,8043.96,0
134,PAYMENT,11554.89,C542221939,0.0,0.0,M547880803,0.0,0.0,0
394,CASH_OUT,178295.25,C1125588020,814.0,0.0,C727754382,338153.58,516448.83,0
393,CASH_IN,303638.37,C2050926887,541558.31,845196.68,C25570860,554497.3,250858.93,0
355,CASH_OUT,94490.01,C518485458,458499.0,364008.99,C302883279,43017.84,137507.85,0
164,CASH_OUT,13731.25,C1348048796,0.0,0.0,C1092512600,5681404.38,5695135.63,0
330,CASH_OUT,148193.36,C564574603,0.0,0.0,C1304988900,2776160.76,2924354.12,0
42,CASH_IN,222569.87,C1034692301,11211.0,233780.87,C1418596100,4014332.65,3838573.29,0
213,CASH_OUT,261664.59,C168359569,0.0,0.0,C1359044626,4375022.3,4636686.89,0
209,CASH_OUT,29198.58,C415689870,0.0,0.0,C1719066272,279682.07,308880.65,0
284,PAYMENT,26279.94,C1905059298,0.0,0.0,M945916496,0.0,0.0,0
254,PAYMENT,1656.54,C1148131709,0.0,0.0,M661865379,0.0,0.0,0
371,CASH_OUT,248194.18,C803686272,51763.0,0.0,C1982313304,53295.56,301489.74,0
592,PAYMENT,3674.78,C169721422,257.0,0.0,M1150922031,0.0,0.0,0
205,PAYMENT,15457.66,C107727582,774546.88,759089.22,M299654963,0.0,0.0,0
234,PAYMENT,11824.83,C1482530646,16730.0,4905.17,M1079827018,0.0,0.0,0
157,PAYMENT,18583.34,C810137204,47090.91,28507.58,M2071896292,0.0,0.0,0
279,CASH_OUT,306401.98,C1684599906,0.0,0.0,C791838631,1778622.75,2085024.73,0
324,PAYMENT,35903.01,C625552866,491828.69,455925.69,M1578694034,0.0,0.0,0
158,PAYMENT,14892.86,C1741933496,0.0,0.0,M1670879031,0.0,0.0,0
39,CASH_OUT,212589.21,C1268199418,0.0,0.0,C382717785,412691.45,625280.67,0
134,PAYMENT,13412.13,C799176984,13002.41,0.0,M1759665423,0.0,0.0,0
138,CASH_IN,97187.42,C243186721,19084.0,116271.42,C1279746908,58324.67,0.0,0
20,CASH_OUT,182284.06,C1346652126,0.0,0.0,C882094429,1490008.24,1683598.26,0
381,CASH_IN,290458.5,C1611968208,3150364.38,3440822.88,C1318399183,4690291.16,4399832.66,0
16,CASH_OUT,172570.9,C1052270207,111609.0,0.0,C1062077601,0.0,184163.36,0
131,PAYMENT,4564.28,C467055724,39217.42,34653.13,M1749148203,0.0,0.0,0
177,PAYMENT,3203.5,C1552203669,0.0,0.0,M924594357,0.0,0.0,0
139,PAYMENT,11350.01,C280272491,0.0,0.0,M1155356749,0.0,0.0,0
353,CASH_OUT,595365.24,C1227072726,0.0,0.0,C1535985754,1088900.0,1684265.24,0
183,TRANSFER,428065.3,C1833907761,407.0,0.0,C150089806,175497.19,603562.49,0
140,CASH_IN,235553.46,C652830514,9935.0,245488.46,C1833061882,161994.2,0.0,0
357,PAYMENT,8723.95,C933259164,12673.0,3949.05,M38588460,0.0,0.0,0
282,PAYMENT,1194.16,C1112432636,0.0,0.0,M2019388245,0.0,0.0,0
178,PAYMENT,6191.61,C1363983001,0.0,0.0,M1662080383,0.0,0.0,0
576,PAYMENT,5555.69,C10328272,21097.0,15541.31,M2083703247,0.0,0.0,0
254,CASH_OUT,360847.04,C659405947,0.0,0.0,C1209770721,691423.35,1052270.38,0
348,PAYMENT,17528.7,C560586873,40134.0,22605.3,M902423418,0.0,0.0,0
372,PAYMENT,17601.86,C1806906429,146.0,0.0,M629236324,0.0,0.0,0
133,CASH_OUT,131917.04,C1481567788,0.0,0.0,C1049228732,2770085.07,2902002.11,0
21,CASH_OUT,12189.56,C348384359,182309.0,170119.44,C1848179507,594991.01,607180.58,0
34,CASH_IN,110119.31,C1487033418,153166.0,263285.31,C1074144378,0.0,0.0,0
356,TRANSFER,459629.39,C2096209043,0.0,0.0,C1231789171,821444.0,1281073.39,0
1,TRANSFER,181.0,C1305486145,181.0,0.0,C553264065,0.0,0.0,1
1,CASH_OUT,181.0,C840083671,181.0,0.0,C38997010,21182.0,0.0,1
1,TRANSFER,2806.0,C1420196421,2806.0,0.0,C972765878,0.0,0.0,1
1,CASH_OUT,2806.0,C2101527076,2806.0,0.0,C1007251739,26202.0,0.0,1
1,TRANSFER,20128.0,C137533655,20128.0,0.0,C1848415041,0.0,0.0,1
1,CASH_OUT,20128.0,C1118430673,20128.0,0.0,C339924917,6268.0,12145.85,1
1,CASH_OUT,416001.33,C749981943,0.0,0.0,C667346055,102.0,9291619.62,1
1,TRANSFER,1277212.77,C1334405552,1277212.77,0.0,C431687661,0.0,0.0,1
1,CASH_OUT,1277212.77,C467632528,1277212.77,0.0,C716083600,0.0,2444985.19,1
1,TRANSFER,35063.63,C1364127192,35063.63,0.0,C1136419747,0.0,0.0,1
1,CASH_OUT,35063.63,C1635772897,35063.63,0.0,C1983025922,31140.0,7550.03,1
1,TRANSFER,25071.46,C669700766,25071.46,0.0,C1384210339,0.0,0.0,1
1,CASH_OUT,25071.46,C1275464847,25071.46,0.0,C1364913072,9083.76,34155.22,1
1,CASH_OUT,132842.64,C13692003,4499.08,0.0,C297927961,0.0,132842.64,1
1,TRANSFER,235238.66,C1872047468,235238.66,0.0,C116289363,0.0,0.0,1
1,CASH_OUT,235238.66,C1499825229,235238.66,0.0,C2100440237,0.0,235238.66,1
2,TRANSFER,1096187.24,C1093223281,1096187.24,0.0,C2063275841,0.0,0.0,1
2,CASH_OUT,1096187.24,C77163673,1096187.24,0.0,C644345897,0.0,1096187.24,1
2,TRANSFER,963532.14,C1440057381,963532.14,0.0,C268086000,0.0,0.0,1
2,CASH_OUT,963532.14,C430329518,963532.14,0.0,C991505714,132382.57,1095914.71,1
2,TRANSFER,14949.84,C140702728,14949.84,0.0,C634210724,0.0,0.0,1
2,CASH_OUT,14949.84,C395257482,14949.84,0.0,C1032986144,18161.79,33111.63,1
2,TRANSFER,18627.02,C1375503918,18627.02,0.0,C234430897,0.0,0.0,1
2,CASH_OUT,18627.02,C175961135,18627.02,0.0,C1711105800,147251.58,165878.6,1
3,TRANSFER,10539.37,C1134864869,10539.37,0.0,C118648358,0.0,0.0,1
3,CASH_OUT,10539.37,C1984954272,10539.37,0.0,C124540047,0.0,10539.37,1
3,TRANSFER,22877.0,C1247938090,22877.0,0.0,C1002031672,0.0,0.0,1
3,CASH_OUT,22877.0,C2126545173,22877.0,0.0,C573200870,0.0,22877.0,1
4,TRANSFER,10000000.0,C7162498,12930418.44,2930418.44,C945327594,0.0,0.0,1
4,CASH_OUT,10000000.0,C351297720,10000000.0,0.0,C766681183,0.0,9941904.21,1
4,TRANSFER,2930418.44,C2047521920,2930418.44,0.0,C449261773,0.0,0.0,1
4,CASH_OUT,2930418.44,C2044690596,2930418.44,0.0,C932583850,3616012.1,6963508.84,1
4,TRANSFER,169941.73,C540962910,169941.73,0.0,C2127862399,0.0,0.0,1
4,CASH_OUT,169941.73,C2026325575,169941.73,0.0,C1394526584,0.0,169941.73,1
4,TRANSFER,13707.11,C17222024,13707.11,0.0,C410033330,0.0,0.0,1
4,CASH_OUT,13707.11,C556223230,13707.11,0.0,C2094777811,0.0,13707.11,1
4,TRANSFER,86070.17,C1844941220,86070.17,0.0,C1191544932,0.0,0.0,1
4,CASH_OUT,86070.17,C1699873763,86070.17,0.0,C560041895,0.0,86070.17,1
5,TRANSFER,120074.73,C1409933277,120074.73,0.0,C162114152,0.0,0.0,1
5,CASH_OUT,120074.73,C1174000532,120074.73,0.0,C410033330,0.0,120074.73,1
5,TRANSFER,60726.57,C383882703,60726.57,0.0,C1807010830,0.0,0.0,1
5,CASH_OUT,60726.57,C840095827,60726.57,0.0,C803116137,13010502.78,13071229.35,1
5,TRANSFER,10119.47,C1775746074,10119.47,0.0,C746009679,0.0,0.0,1
5,CASH_OUT,10119.47,C213063852,10119.47,0.0,C922511709,0.0,10119.47,1
6,TRANSFER,33332.86,C2025652936,33332.86,0.0,C1662235713,0.0,0.0,1
6,CASH_OUT,33332.86,C685428529,33332.86,0.0,C1626759869,31002.0,0.0,1
6,TRANSFER,25975.86,C864622150,25975.86,0.0,C41792607,0.0,0.0,1
6,CASH_OUT,25975.86,C1004271827,25975.86,0.0,C451934410,98152.0,28041.27,1
6,TRANSFER,26768.5,C457596841,26768.5,0.0,C1956477953,0.0,0.0,1
6,CASH_OUT,26768.5,C682812632,26768.5,0.0,C256417920,101976.0,128744.5,1
6,TRANSFER,30521.02,C903383636,30521.02,0.0,C904300960,0.0,0.0,1
6,CASH_OUT,30521.02,C1813769162,30521.02,0.0,C1249547869,0.0,30521.02,1
6,TRANSFER,216422.0,C666642000,216422.0,0.0,C1315078366,0.0,0.0,1
6,CASH_OUT,216422.0,C1547714604,216422.0,0.0,C7881234,10097.0,48630.5,1
6,TRANSFER,17320.91,C788790720,17320.91,0.0,C1589547066,0.0,0.0,1
6,CASH_OUT,17320.91,C436661284,17320.91,0.0,C522173599,6244.44,0.0,1
6,TRANSFER,17246.0,C1034673425,17246.0,0.0,C1379589736,0.0,101717.84,1
6,CASH_OUT,17246.0,C1484518113,17246.0,0.0,C978609035,0.0,17246.0,1
6,TRANSFER,10565.0,C777407608,10565.0,0.0,C1790657739,0.0,0.0,1
6,CASH_OUT,10565.0,C1191732945,10565.0,0.0,C418964192,36275.0,24380.72,1
6,TRANSFER,10224.0,C365589282,10224.0,0.0,C908043384,0.0,0.0,1
6,CASH_OUT,10224.0,C1284098442,10224.0,0.0,C801412408,0.0,10224.0,1
6,TRANSFER,85354.69,C558400671,85354.69,0.0,C527482085,0.0,0.0,1
6,CASH_OUT,85354.69,C158801009,85354.69,0.0,C382431057,11170.0,10612.55,1
6,TRANSFER,13704.0,C1735554279,13704.0,0.0,C12793273,0.0,1658746.09,1
6,CASH_OUT,13704.0,C1421965867,13704.0,0.0,C1438594533,3382.84,143675.35,1
7,TRANSFER,262434.54,C2101686389,262434.54,0.0,C612008977,0.0,0.0,1
7,CASH_OUT,262434.54,C383717053,262434.54,0.0,C380242442,19525.79,438233.86,1
7,TRANSFER,21729.0,C1686905633,21729.0,0.0,C824421402,0.0,0.0,1
7,CASH_OUT,21729.0,C693427358,21729.0,0.0,C1101441872,27335.0,0.0,1
7,TRANSFER,5460002.91,C666654362,5460002.91,0.0,C1726301214,0.0,0.0,1
7,CASH_OUT,5460002.91,C1588880909,5460002.91,0.0,C1570256460,0.0,9281535.44,1
7,TRANSFER,164.0,C1455969984,164.0,0.0,C2119910556,0.0,0.0,1
7,CASH_OUT,164.0,C1173659886,164.0,0.0,C1769947269,4068.0,0.0,1
7,TRANSFER,21571.0,C786114805,21571.0,0.0,C1666314150,0.0,0.0,1
7,CASH_OUT,21571.0,C452475723,21571.0,0.0,C2089016471,30797.41,71140.3,1
7,TRANSFER,441445.58,C1023505879,441445.58,0.0,C847761155,0.0,0.0,1
7,CASH_OUT,441445.58,C398085606,441445.58,0.0,C2072030256,98993.5,0.0,1
8,CASH_OUT,181728.11,C2102265902,0.0,0.0,C789014007,11397.0,184477.77,1
8,TRANSFER,222.0,C1961506277,222.0,0.0,C378841819,0.0,267095.19,1
8,CASH_OUT,222.0,C1737727444,222.0,0.0,C588779235,24708.0,171647.35,1
8,TRANSFER,1996.17,C1198040187,1996.17,0.0,C1828047633,0.0,0.0,1
8,CASH_OUT,1996.17,C858959216,1996.17,0.0,C864078397,2559.74,4555.92,1
8,TRANSFER,1078013.76,C1026280121,0.0,0.0,C277510102,0.0,970749.68,1
8,TRANSFER,89631.24,C74534388,89631.24,0.0,C1748042844,0.0,0.0,1
8,CASH_OUT,89631.24,C1938531779,89631.24,0.0,C2048578791,21175.0,0.0,1
8,TRANSFER,29707.86,C1825456600,29707.86,0.0,C570409417,0.0,0.0,1
8,CASH_OUT,29707.86,C515973302,29707.86,0.0,C170071280,10935.0,0.0,1
8,TRANSFER,43092.0,C1683174795,43092.0,0.0,C427998326,0.0,0.0,1
8,CASH_OUT,43092.0,C1395071924,43092.0,0.0,C79685693,660641.74,1158662.9,1
9,TRANSFER,556218.01,C1769581889,556218.01,0.0,C217441120,0.0,0.0,1
9,CASH_OUT,556218.01,C589143360,556218.01,0.0,C1992550266,0.0,582265.81,1
9,TRANSFER,11308.0,C299933576,11308.0,0.0,C1060999444,0.0,0.0,1
9,CASH_OUT,11308.0,C921533797,11308.0,0.0,C424669538,0.0,302550.56,1
9,TRANSFER,350705.74,C1452168793,350705.74,0.0,C399194578,0.0,1184633.07,1
9,CASH_OUT,350705.74,C58527359,350705.74,0.0,C582901057,894760.68,1794033.65,1
9,TRANSFER,2539898.07,C394488466,2539898.07,0.0,C575638324,0.0,261290.69,1
9,CASH_OUT,2539898.07,C728718059,2539898.07,0.0,C1013511446,968.0,1842864.22,1
9,TRANSFER,361559.69,C1287719145,361559.69,0.0,C352239275,0.0,141302.12,1
9,CASH_OUT,361559.69,C684758020,361559.69,0.0,C1769042905,504667.31,189441.24,1
9,TRANSFER,1154353.99,C670587931,1154353.99,0.0,C150406565,0.0,10872.9,1
9,CASH_OUT,1154353.99,C1034219836,1154353.99,0.0,C1195589213,162222.0,1965587.6,1
9,TRANSFER,21922.0,C102617052,21922.0,0.0,C760675871,0.0,0.0,1
9,CASH_OUT,21922.0,C1499032143,21922.0,0.0,C1508330669,1929861.61,2046918.8,1
9,TRANSFER,994453.2,C1121789613,1437370.87,442917.67,C254839817,194812.76,665743.67,1
9,TRANSFER,1055.0,C666486325,1055.0,0.0,C279565067,0.0,0.0,1
9,CASH_OUT,1055.0,C1764109750,1055.0,0.0,C1522743169,75179.0,0.0,1
9,TRANSFER,244068.01,C1087133093,244068.01,0.0,C1855553543,0.0,0.0,1
9,CASH_OUT,244068.01,C507466068,244068.01,0.0,C706331499,0.0,338538.16,1
10,TRANSFER,59835.0,C1568400442,59835.0,0.0,C1262169546,0.0,0.0,1
10,CASH_OUT,59835.0,C1020461364,59835.0,0.0,C2144015041,255480.76,315315.76,1
10,CASH_OUT,277970.88,C489647033,0.0,0.0,C571514738,0.0,277970.88,1
10,TRANSFER,93810.76,C481501970,93810.76,0.0,C1262577882,0.0,0.0,1
10,CASH_OUT,93810.76,C1190429229,93810.76,0.0,C2104652067,4096048.05,4189858.81,1
10,TRANSFER,503405.88,C1446009472,503405.88,0.0,C2010733400,0.0,0.0,1
10,CASH_OUT,503405.88,C140359285,503405.88,0.0,C2020337583,29669.0,533074.88,1
10,TRANSFER,2662734.59,C1182702586,2662734.59,0.0,C2143409210,0.0,0.0,1
10,CASH_OUT,2662734.59,C813115168,2662734.59,0.0,C401825929,14165.62,2930405.33,1
10,TRANSFER,9217.19,C184586799,9217.19,0.0,C812377986,0.0,96795.6,1
10,CASH_OUT,9217.19,C1105700111,9217.19,0.0,C1767952032,0.0,9217.19,1
11,TRANSFER,2100.0,C785601242,2100.0,0.0,C1576053316,0.0,0.0,1
11,CASH_OUT,2100.0,C169099320,2100.0,0.0,C697156329,112512.48,114612.48,1
11,TRANSFER,1933920.8,C1706582969,0.0,0.0,C461905695,1283762.85,3217683.65,1
11,TRANSFER,313418.28,C711446907,313418.28,0.0,C888769567,0.0,97980.88,1
11,CASH_OUT,313418.28,C2021456831,313418.28,0.0,C157591472,688164.64,1029922.17,1
11,TRANSFER,12461.0,C2079232448,12461.0,0.0,C585834595,0.0,0.0,1
11,CASH_OUT,12461.0,C938980312,12461.0,0.0,C621014131,27964.11,40425.11,1
